generation_index,individual_index,cap_post_loading,cap_post_conveyor,cap_post_washing,cap_pre_press1,cap_pre_press2,cap_post_press12,wip,throughput
17,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
17,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
17,17,1,1,1,3,3,3,15.271230158730159,27.42738095238095
17,18,1,1,2,1,2,2,12.991071428571429,26.951190476190476
17,19,1,1,1,2,2,3,13.279960317460317,27.30238095238095
17,20,1,1,1,3,3,3,15.271230158730159,27.42738095238095
17,21,1,2,2,3,2,9,16.134126984126983,27.42857142857143
17,22,1,1,1,3,2,9,14.291666666666666,27.39047619047619
17,23,1,1,1,2,2,9,13.251190476190477,27.29642857142857
17,24,1,1,1,3,2,8,14.215079365079365,27.304761904761904
17,25,1,1,1,2,2,3,13.279960317460317,27.30238095238095
17,26,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,27,1,3,3,3,9,5,25.117261904761904,27.504761904761903
17,28,1,1,1,6,4,4,19.319246031746033,27.433333333333334
17,29,1,1,1,3,2,8,14.215079365079365,27.304761904761904
17,30,1,1,2,1,2,2,12.991071428571429,26.951190476190476
17,31,1,3,3,3,9,5,25.117261904761904,27.504761904761903
17,32,1,1,1,2,2,8,13.106746031746033,27.201190476190476
17,33,1,1,1,2,2,8,13.106746031746033,27.201190476190476
17,34,1,1,1,3,2,8,14.215079365079365,27.304761904761904
17,35,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,36,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,37,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,38,1,1,1,3,2,9,14.291666666666666,27.39047619047619
17,39,1,1,1,2,2,8,13.106746031746033,27.201190476190476
17,40,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,41,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,42,1,2,2,3,2,9,16.134126984126983,27.42857142857143
17,43,1,1,2,1,2,2,12.991071428571429,26.951190476190476
17,44,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,45,1,1,1,3,2,9,14.291666666666666,27.39047619047619
17,46,1,1,1,3,2,9,14.291666666666666,27.39047619047619
17,47,1,1,1,3,2,8,14.215079365079365,27.304761904761904
17,48,1,1,1,1,1,3,11.243253968253969,26.58214285714286
17,49,1,1,1,2,2,8,13.106746031746033,27.201190476190476
18,0,1,1,1,1,1,3,11.243253968253969,26.58214285714286
18,1,6,2,2,7,4,8,27.17718253968254,27.507142857142856
18,2,6,2,2,7,4,8,27.17718253968254,27.507142857142856
18,3,1,1,1,1,1,3,11.243253968253969,26.58214285714286
18,4,1,1,1,1,2,2,12.12420634920635,26.89404761904762
18,5,1,1,1,6,4,4,19.319246031746033,27.433333333333334
18,6,1,3,3,3,9,5,25.117261904761904,27.504761904761903
18,7,1,1,2,1,2,2,12.991071428571429,26.951190476190476
18,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
18,9,1,1,1,6,4,4,19.319246031746033,27.433333333333334
18,10,1,3,3,3,9,5,25.117261904761904,27.504761904761903
18,11,1,2,2,3,2,9,16.134126984126983,27.42857142857143
18,12,1,1,1,2,2,2,13.329563492063492,27.310714285714287
18,13,1,1,1,3,2,9,14.291666666666666,27.39047619047619
18,14,1,1,1,1,2,2,12.12420634920635,26.89404761904762
18,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
18,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
18,17,1,1,1,3,2,9,14.291666666666666,27.39047619047619
18,18,1,1,1,3,3,3,15.271230158730159,27.42738095238095
18,19,1,1,2,1,2,2,12.991071428571429,26.951190476190476
18,20,1,1,1,3,3,3,15.271230158730159,27.42738095238095
18,21,1,2,2,3,2,9,16.134126984126983,27.42857142857143
18,22,1,1,1,2,2,9,13.251190476190477,27.29642857142857
18,23,1,1,1,2,2,3,13.279960317460317,27.30238095238095
18,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
18,25,1,3,3,3,9,5,25.117261904761904,27.504761904761903
18,26,1,1,1,3,2,9,14.291666666666666,27.39047619047619
18,27,1,1,1,1,2,2,12.12420634920635,26.89404761904762
18,28,1,1,1,2,2,8,13.106746031746033,27.201190476190476
18,29,1,1,1,1,1,3,11.243253968253969,26.58214285714286
18,30,1,1,2,1,2,2,12.991071428571429,26.951190476190476
18,31,1,2,2,3,2,9,16.134126984126983,27.42857142857143
18,32,1,3,3,3,9,5,25.117261904761904,27.504761904761903
18,33,1,1,1,2,2,9,13.251190476190477,27.29642857142857
18,34,1,3,3,3,9,5,25.117261904761904,27.504761904761903
18,35,1,1,1,3,3,3,15.271230158730159,27.42738095238095
18,36,1,3,3,3,9,5,25.117261904761904,27.504761904761903
18,37,1,1,1,2,2,8,13.106746031746033,27.201190476190476
18,38,1,1,1,1,1,3,11.243253968253969,26.58214285714286
18,39,1,1,1,6,4,4,19.319246031746033,27.433333333333334
18,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
18,41,1,1,2,1,2,2,12.991071428571429,26.951190476190476
18,42,1,1,1,2,2,9,13.251190476190477,27.29642857142857
18,43,1,1,1,1,1,3,11.243253968253969,26.58214285714286
18,44,6,2,2,7,4,8,27.17718253968254,27.507142857142856
18,45,1,1,1,2,2,9,13.251190476190477,27.29642857142857
18,46,1,1,1,6,4,4,19.319246031746033,27.433333333333334
18,47,1,1,2,1,2,2,12.991071428571429,26.951190476190476
18,48,1,1,1,1,1,3,11.243253968253969,26.58214285714286
18,49,1,1,1,3,2,9,14.291666666666666,27.39047619047619
19,0,6,2,2,7,4,8,27.17718253968254,27.507142857142856
19,1,1,1,1,1,1,3,11.243253968253969,26.58214285714286
19,2,1,1,1,1,1,3,11.243253968253969,26.58214285714286
19,3,6,2,2,7,4,8,27.17718253968254,27.507142857142856
19,4,1,1,1,1,2,2,12.12420634920635,26.89404761904762
19,5,1,1,1,6,4,4,19.319246031746033,27.433333333333334
19,6,1,3,3,3,9,5,25.117261904761904,27.504761904761903
19,7,1,1,2,1,2,2,12.991071428571429,26.951190476190476
19,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
19,9,1,1,1,6,4,4,19.319246031746033,27.433333333333334
19,10,1,3,3,3,9,5,25.117261904761904,27.504761904761903
19,11,1,2,2,3,2,9,16.134126984126983,27.42857142857143
19,12,1,1,1,3,2,9,14.291666666666666,27.39047619047619
19,13,1,1,1,1,2,2,12.12420634920635,26.89404761904762
19,14,1,1,1,2,2,8,13.106746031746033,27.201190476190476
19,15,1,1,1,2,2,9,13.251190476190477,27.29642857142857
19,16,1,1,1,3,2,9,14.291666666666666,27.39047619047619
19,17,1,1,1,3,3,3,15.271230158730159,27.42738095238095
19,18,1,1,1,2,2,2,13.329563492063492,27.310714285714287
19,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
19,20,1,1,2,1,2,2,12.991071428571429,26.951190476190476
19,21,1,1,1,3,3,3,15.271230158730159,27.42738095238095
19,22,1,2,2,3,2,9,16.134126984126983,27.42857142857143
19,23,1,1,1,2,2,9,13.251190476190477,27.29642857142857
19,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
19,25,1,1,1,2,2,3,13.279960317460317,27.30238095238095
19,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
19,27,1,1,2,1,2,2,12.991071428571429,26.951190476190476
19,28,1,1,1,2,2,9,13.251190476190477,27.29642857142857
19,29,1,1,1,2,2,9,13.251190476190477,27.29642857142857
19,30,1,2,2,3,2,9,16.134126984126983,27.42857142857143
19,31,1,1,1,2,2,9,13.251190476190477,27.29642857142857
19,32,1,1,1,1,1,3,11.243253968253969,26.58214285714286
19,33,1,1,1,2,2,9,13.251190476190477,27.29642857142857
19,34,1,1,1,2,2,8,13.106746031746033,27.201190476190476
19,35,1,1,1,3,2,9,14.291666666666666,27.39047619047619
19,36,1,1,2,1,2,2,12.991071428571429,26.951190476190476
19,37,1,1,1,3,3,3,15.271230158730159,27.42738095238095
19,38,1,1,1,6,4,4,19.319246031746033,27.433333333333334
19,39,1,1,2,1,2,2,12.991071428571429,26.951190476190476
19,40,1,3,3,3,9,5,25.117261904761904,27.504761904761903
19,41,1,1,1,1,1,3,11.243253968253969,26.58214285714286
19,42,1,2,2,3,2,9,16.134126984126983,27.42857142857143
19,43,1,1,1,3,2,9,14.291666666666666,27.39047619047619
19,44,1,1,1,2,2,8,13.106746031746033,27.201190476190476
19,45,1,3,3,3,9,5,25.117261904761904,27.504761904761903
19,46,1,1,1,1,1,3,11.243253968253969,26.58214285714286
19,47,1,1,1,3,3,3,15.271230158730159,27.42738095238095
19,48,1,1,1,2,2,8,13.106746031746033,27.201190476190476
19,49,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,0,6,2,2,7,4,8,27.17718253968254,27.507142857142856
20,1,1,1,1,1,1,3,11.243253968253969,26.58214285714286
20,2,6,2,2,7,4,8,27.17718253968254,27.507142857142856
20,3,1,1,1,1,1,3,11.243253968253969,26.58214285714286
20,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
20,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
20,6,1,1,1,1,2,2,12.12420634920635,26.89404761904762
20,7,1,1,2,1,2,2,12.991071428571429,26.951190476190476
20,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
20,9,1,3,3,3,9,5,25.117261904761904,27.504761904761903
20,10,1,1,1,3,2,9,14.291666666666666,27.39047619047619
20,11,1,2,2,3,2,9,16.134126984126983,27.42857142857143
20,12,1,2,2,3,2,9,16.134126984126983,27.42857142857143
20,13,1,1,1,1,2,2,12.12420634920635,26.89404761904762
20,14,1,1,1,2,2,8,13.106746031746033,27.201190476190476
20,15,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,16,1,1,1,3,2,9,14.291666666666666,27.39047619047619
20,17,1,1,1,3,3,3,15.271230158730159,27.42738095238095
20,18,1,1,1,2,2,2,13.329563492063492,27.310714285714287
20,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
20,20,1,1,2,1,2,2,12.991071428571429,26.951190476190476
20,21,1,1,1,3,3,3,15.271230158730159,27.42738095238095
20,22,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,23,1,1,1,2,2,3,13.279960317460317,27.30238095238095
20,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
20,25,1,1,1,1,1,3,11.243253968253969,26.58214285714286
20,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
20,27,1,1,2,1,2,2,12.991071428571429,26.951190476190476
20,28,1,1,1,3,2,9,14.291666666666666,27.39047619047619
20,29,1,2,2,3,2,9,16.134126984126983,27.42857142857143
20,30,1,1,1,2,2,8,13.106746031746033,27.201190476190476
20,31,1,3,3,3,9,5,25.117261904761904,27.504761904761903
20,32,1,1,1,1,1,3,11.243253968253969,26.58214285714286
20,33,1,1,1,2,2,8,13.106746031746033,27.201190476190476
20,34,1,1,1,3,3,3,15.271230158730159,27.42738095238095
20,35,1,2,2,3,2,9,16.134126984126983,27.42857142857143
20,36,1,1,1,3,3,3,15.271230158730159,27.42738095238095
20,37,1,1,2,1,2,2,12.991071428571429,26.951190476190476
20,38,1,1,1,2,2,2,13.329563492063492,27.310714285714287
20,39,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,40,1,1,1,2,2,3,13.279960317460317,27.30238095238095
20,41,1,1,1,1,2,2,12.12420634920635,26.89404761904762
20,42,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,43,1,1,1,1,2,2,12.12420634920635,26.89404761904762
20,44,1,1,1,2,2,8,13.106746031746033,27.201190476190476
20,45,1,1,1,2,2,3,13.279960317460317,27.30238095238095
20,46,1,1,1,1,2,2,12.12420634920635,26.89404761904762
20,47,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,48,1,1,1,2,2,9,13.251190476190477,27.29642857142857
20,49,1,2,2,3,2,9,16.134126984126983,27.42857142857143
21,0,1,1,1,1,1,3,11.243253968253969,26.58214285714286
21,1,1,1,1,1,1,3,11.243253968253969,26.58214285714286
21,2,6,2,2,7,4,8,27.17718253968254,27.507142857142856
21,3,6,2,2,7,4,8,27.17718253968254,27.507142857142856
21,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
21,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
21,6,1,1,1,1,2,2,12.12420634920635,26.89404761904762
21,7,1,1,2,1,2,2,12.991071428571429,26.951190476190476
21,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
21,9,1,3,3,3,9,5,25.117261904761904,27.504761904761903
21,10,1,1,1,3,2,9,14.291666666666666,27.39047619047619
21,11,1,2,2,3,2,9,16.134126984126983,27.42857142857143
21,12,1,2,2,3,2,9,16.134126984126983,27.42857142857143
21,13,1,1,1,1,2,2,12.12420634920635,26.89404761904762
21,14,1,1,1,2,2,8,13.106746031746033,27.201190476190476
21,15,1,1,1,2,2,9,13.251190476190477,27.29642857142857
21,16,1,1,1,3,2,9,14.291666666666666,27.39047619047619
21,17,1,1,1,3,3,3,15.271230158730159,27.42738095238095
21,18,1,1,1,2,2,2,13.329563492063492,27.310714285714287
21,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
21,20,1,1,2,1,2,2,12.991071428571429,26.951190476190476
21,21,1,1,1,3,3,3,15.271230158730159,27.42738095238095
21,22,1,1,1,2,2,9,13.251190476190477,27.29642857142857
21,23,1,1,1,2,2,3,13.279960317460317,27.30238095238095
21,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
21,25,1,3,3,3,9,5,25.117261904761904,27.504761904761903
21,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
21,27,1,1,1,1,1,3,11.243253968253969,26.58214285714286
21,28,1,1,1,2,2,9,13.251190476190477,27.29642857142857
21,29,1,1,1,2,2,9,13.251190476190477,27.29642857142857
21,30,1,2,2,3,2,9,16.134126984126983,27.42857142857143
21,31,1,1,1,3,3,3,15.271230158730159,27.42738095238095
21,32,1,1,2,1,2,2,12.991071428571429,26.951190476190476
21,33,1,1,1,2,2,9,13.251190476190477,27.29642857142857
21,34,1,1,1,2,2,9,13.251190476190477,27.29642857142857
21,35,1,1,1,2,2,8,13.106746031746033,27.201190476190476
21,36,1,1,1,1,1,3,11.243253968253969,26.58214285714286
21,37,1,1,1,1,2,2,12.12420634920635,26.89404761904762
21,38,1,1,1,2,2,2,13.329563492063492,27.310714285714287
21,39,1,1,1,2,2,8,13.106746031746033,27.201190476190476
21,40,1,1,1,1,2,2,12.12420634920635,26.89404761904762
21,41,1,1,1,1,2,2,12.12420634920635,26.89404761904762
21,42,1,1,1,3,3,3,15.271230158730159,27.42738095238095
21,43,1,1,1,1,2,2,12.12420634920635,26.89404761904762
21,44,1,1,1,2,2,3,13.279960317460317,27.30238095238095
21,45,6,2,2,7,4,8,27.17718253968254,27.507142857142856
21,46,1,1,1,1,1,3,11.243253968253969,26.58214285714286
21,47,1,1,1,2,2,2,13.329563492063492,27.310714285714287
21,48,6,2,2,7,4,8,27.17718253968254,27.507142857142856
21,49,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,0,1,1,1,1,1,3,11.243253968253969,26.58214285714286
22,1,1,1,1,1,1,3,11.243253968253969,26.58214285714286
22,2,6,2,2,7,4,8,27.17718253968254,27.507142857142856
22,3,6,2,2,7,4,8,27.17718253968254,27.507142857142856
22,4,1,1,1,2,1,8,12.07718253968254,26.972619047619048
22,5,2,1,2,3,4,2,18.18452380952381,27.48690476190476
22,6,1,3,3,3,9,5,25.117261904761904,27.504761904761903
22,7,1,1,1,2,2,8,13.106746031746033,27.201190476190476
22,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
22,9,1,3,3,3,9,5,25.117261904761904,27.504761904761903
22,10,1,1,1,3,2,9,14.291666666666666,27.39047619047619
22,11,1,2,2,3,2,9,16.134126984126983,27.42857142857143
22,12,1,2,2,3,2,9,16.134126984126983,27.42857142857143
22,13,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
22,15,1,1,1,3,3,3,15.271230158730159,27.42738095238095
22,16,1,1,1,2,2,2,13.329563492063492,27.310714285714287
22,17,1,1,1,2,2,2,13.329563492063492,27.310714285714287
22,18,1,1,1,3,3,3,15.271230158730159,27.42738095238095
22,19,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,20,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,21,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,22,6,2,2,7,4,8,27.17718253968254,27.507142857142856
22,23,6,2,2,7,4,8,27.17718253968254,27.507142857142856
22,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,25,1,1,1,3,2,9,14.291666666666666,27.39047619047619
22,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
22,27,1,1,1,1,1,3,11.243253968253969,26.58214285714286
22,28,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,29,1,1,1,1,1,3,11.243253968253969,26.58214285714286
22,30,1,1,1,2,2,2,13.329563492063492,27.310714285714287
22,31,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,32,1,2,2,3,2,9,16.134126984126983,27.42857142857143
22,33,1,1,1,1,1,3,11.243253968253969,26.58214285714286
22,34,1,1,1,3,3,3,15.271230158730159,27.42738095238095
22,35,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,36,1,1,1,3,2,9,14.291666666666666,27.39047619047619
22,37,1,1,1,2,2,2,13.329563492063492,27.310714285714287
22,38,1,3,3,3,9,5,25.117261904761904,27.504761904761903
22,39,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
22,41,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,42,1,1,1,2,2,8,13.106746031746033,27.201190476190476
22,43,1,1,1,3,3,3,15.271230158730159,27.42738095238095
22,44,1,1,1,1,1,3,11.243253968253969,26.58214285714286
22,45,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,46,1,1,1,2,2,9,13.251190476190477,27.29642857142857
22,47,1,1,1,2,2,2,13.329563492063492,27.310714285714287
22,48,1,1,1,2,2,3,13.279960317460317,27.30238095238095
22,49,1,1,1,2,2,2,13.329563492063492,27.310714285714287
23,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
23,1,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,2,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,3,2,1,2,3,4,2,18.18452380952381,27.48690476190476
23,4,1,1,1,2,1,8,12.07718253968254,26.972619047619048
23,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
23,6,1,1,2,2,1,8,13.074404761904763,26.986904761904764
23,7,1,1,1,2,2,8,13.106746031746033,27.201190476190476
23,8,1,2,1,2,2,8,14.26388888888889,27.31904761904762
23,9,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,10,1,2,2,3,2,9,16.134126984126983,27.42857142857143
23,11,1,2,2,3,2,9,16.134126984126983,27.42857142857143
23,12,1,1,1,2,2,8,13.106746031746033,27.201190476190476
23,13,1,1,1,2,2,9,13.251190476190477,27.29642857142857
23,14,1,1,1,3,3,3,15.271230158730159,27.42738095238095
23,15,1,3,3,3,9,5,25.117261904761904,27.504761904761903
23,16,1,1,1,2,2,2,13.329563492063492,27.310714285714287
23,17,1,1,1,2,1,8,12.07718253968254,26.972619047619048
23,18,1,1,1,3,3,3,15.271230158730159,27.42738095238095
23,19,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,20,1,1,1,2,2,9,13.251190476190477,27.29642857142857
23,21,1,1,1,2,2,2,13.329563492063492,27.310714285714287
23,22,1,1,1,2,2,3,13.279960317460317,27.30238095238095
23,23,1,1,1,2,2,3,13.279960317460317,27.30238095238095
23,24,1,1,1,2,2,8,13.106746031746033,27.201190476190476
23,25,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
23,27,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,28,1,1,1,2,2,8,13.106746031746033,27.201190476190476
23,29,1,2,2,3,2,9,16.134126984126983,27.42857142857143
23,30,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,31,1,1,1,2,2,9,13.251190476190477,27.29642857142857
23,32,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,33,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,34,1,1,1,2,2,9,13.251190476190477,27.29642857142857
23,35,1,1,1,2,2,8,13.106746031746033,27.201190476190476
23,36,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,37,1,1,1,3,3,3,15.271230158730159,27.42738095238095
23,38,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,39,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,40,1,1,1,3,2,9,14.291666666666666,27.39047619047619
23,41,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,42,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,43,1,1,1,2,2,2,13.329563492063492,27.310714285714287
23,44,1,1,1,1,1,3,11.243253968253969,26.58214285714286
23,45,1,1,1,3,3,3,15.271230158730159,27.42738095238095
23,46,1,1,1,2,2,9,13.251190476190477,27.29642857142857
23,47,1,1,1,2,2,9,13.251190476190477,27.29642857142857
23,48,1,1,1,2,2,2,13.329563492063492,27.310714285714287
23,49,1,1,1,3,3,3,15.271230158730159,27.42738095238095
24,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
24,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
24,2,2,1,2,3,4,2,18.18452380952381,27.48690476190476
24,3,1,3,3,3,9,5,25.117261904761904,27.504761904761903
24,4,1,1,1,2,1,8,12.07718253968254,26.972619047619048
24,5,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,6,1,2,1,3,2,8,15.251587301587302,27.43452380952381
24,7,1,1,2,2,1,8,13.074404761904763,26.986904761904764
24,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,9,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,10,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,11,1,2,1,2,2,8,14.26388888888889,27.31904761904762
24,12,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,13,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,14,1,3,3,3,9,5,25.117261904761904,27.504761904761903
24,15,1,1,1,2,2,2,13.329563492063492,27.310714285714287
24,16,1,1,1,2,1,8,12.07718253968254,26.972619047619048
24,17,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,18,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
24,20,1,1,1,2,2,3,13.279960317460317,27.30238095238095
24,21,1,2,1,2,2,8,14.26388888888889,27.31904761904762
24,22,1,1,1,2,2,3,13.279960317460317,27.30238095238095
24,23,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,24,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,25,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,27,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,28,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,29,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,30,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,31,1,1,1,2,2,2,13.329563492063492,27.310714285714287
24,32,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,33,1,1,1,2,1,8,12.07718253968254,26.972619047619048
24,34,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,35,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,36,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,37,1,1,1,2,2,2,13.329563492063492,27.310714285714287
24,38,1,1,1,1,1,3,11.243253968253969,26.58214285714286
24,39,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,40,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,41,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,42,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,43,1,3,3,3,9,5,25.117261904761904,27.504761904761903
24,44,1,1,1,3,2,9,14.291666666666666,27.39047619047619
24,45,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,46,1,1,1,2,2,9,13.251190476190477,27.29642857142857
24,47,1,1,1,2,2,8,13.106746031746033,27.201190476190476
24,48,1,3,3,3,9,5,25.117261904761904,27.504761904761903
24,49,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
25,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
25,2,2,1,2,3,4,2,18.18452380952381,27.48690476190476
25,3,1,3,3,3,9,5,25.117261904761904,27.504761904761903
25,4,1,1,1,2,1,8,12.07718253968254,26.972619047619048
25,5,1,1,1,1,1,3,11.243253968253969,26.58214285714286
25,6,1,1,2,2,1,8,13.074404761904763,26.986904761904764
25,7,1,2,1,3,2,8,15.251587301587302,27.43452380952381
25,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,9,1,1,1,1,1,3,11.243253968253969,26.58214285714286
25,10,1,1,1,3,2,9,14.291666666666666,27.39047619047619
25,11,1,2,1,2,2,8,14.26388888888889,27.31904761904762
25,12,1,2,1,3,2,8,15.251587301587302,27.43452380952381
25,13,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,14,1,1,1,2,2,9,13.251190476190477,27.29642857142857
25,15,1,3,3,3,9,5,25.117261904761904,27.504761904761903
25,16,1,1,1,2,2,2,13.329563492063492,27.310714285714287
25,17,1,1,1,2,1,8,12.07718253968254,26.972619047619048
25,18,1,1,1,3,2,9,14.291666666666666,27.39047619047619
25,19,1,1,2,2,1,8,13.074404761904763,26.986904761904764
25,20,1,1,1,2,2,9,13.251190476190477,27.29642857142857
25,21,1,1,1,2,2,2,13.329563492063492,27.310714285714287
25,22,1,1,1,2,2,3,13.279960317460317,27.30238095238095
25,23,1,2,1,2,2,8,14.26388888888889,27.31904761904762
25,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
25,25,1,1,1,2,1,8,12.07718253968254,26.972619047619048
25,26,1,1,1,3,2,9,14.291666666666666,27.39047619047619
25,27,1,3,3,3,9,5,25.117261904761904,27.504761904761903
25,28,1,3,3,3,9,5,25.117261904761904,27.504761904761903
25,29,1,1,1,1,1,3,11.243253968253969,26.58214285714286
25,30,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,31,1,1,1,2,2,9,13.251190476190477,27.29642857142857
25,32,1,1,1,3,2,9,14.291666666666666,27.39047619047619
25,33,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,34,1,1,1,2,2,9,13.251190476190477,27.29642857142857
25,35,1,1,1,3,2,9,14.291666666666666,27.39047619047619
25,36,1,1,1,2,1,8,12.07718253968254,26.972619047619048
25,37,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,38,1,1,1,2,2,9,13.251190476190477,27.29642857142857
25,39,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,41,1,3,3,3,9,5,25.117261904761904,27.504761904761903
25,42,1,1,1,1,1,3,11.243253968253969,26.58214285714286
25,43,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,44,1,1,1,2,2,2,13.329563492063492,27.310714285714287
25,45,1,1,1,2,2,3,13.279960317460317,27.30238095238095
25,46,1,2,1,2,2,8,14.26388888888889,27.31904761904762
25,47,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,48,1,1,1,2,2,8,13.106746031746033,27.201190476190476
25,49,1,1,1,2,2,8,13.106746031746033,27.201190476190476
