generation,individual_index,post_loading_buffer_capacity,post_conveyor_buffer_capacity,post_washing_buffer_capacity,pre_press1_buffer_capacity,pre_press2_buffer_capacity,post_press12_buffer_capacity,throughput,energy consumption per part
17,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,13,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,14,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,16,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,17,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,18,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,37,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,45,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
17,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
17,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,27,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,31,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,42,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,43,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,47,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
18,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
18,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
19,1,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,2,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,3,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
19,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,11,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
19,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,28,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
19,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,30,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
19,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
19,48,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
19,49,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,2,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,11,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,32,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,40,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,41,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
20,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
20,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
21,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
21,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,10,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
21,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,16,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
21,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
21,48,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
21,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
22,1,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
22,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,27,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
22,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,31,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
22,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
22,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
23,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
23,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,10,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
23,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,34,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
23,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,40,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
23,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
23,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
24,1,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
24,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,5,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
24,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,16,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
24,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,21,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
24,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,46,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
24,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
24,49,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,2,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,21,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,30,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,32,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
